355  28271:1.000000 
356  176814:1.000000 
357  118759:1.000000 213294:1.000000 
358  169505:1.000000 
359  167751:1.000000 253544:1.000000 
360  234467:1.000000 
361  142329:1.000000 158420:1.000000 
362  28271:1.000000 
363  176814:1.000000 
364  118759:1.000000 213294:1.000000 
365  234467:1.000000 
366  142329:1.000000 158420:1.000000 
367  28271:1.000000 
368  23966:1.000000 102718:1.000000 
369  176814:1.000000 
370  118759:1.000000 213294:1.000000 
371  142329:1.000000 158420:1.000000 
372  28271:1.000000 
373  176814:1.000000 
374  118759:1.000000 213294:1.000000 
375  203314:1.000000 224808:1.000000 
376  28271:1.000000 
377  102718:1.000000 
378  111236:1.000000 
379  176814:1.000000 
380  118759:1.000000 213294:1.000000 
381  203314:1.000000 224808:1.000000 
382  176814:1.000000 
383  118759:1.000000 213294:1.000000 
384  203314:1.000000 224808:1.000000 
385  257974:1.000000 
386  176814:1.000000 
387  118759:1.000000 213294:1.000000 
388  203314:1.000000 224808:1.000000 
389  217544:1.000000 
390  176814:1.000000 
391  118759:1.000000 213294:1.000000 
392  203314:1.000000 224808:1.000000 
393  217544:1.000000 
394  257974:1.000000 
395  54511:1.000000 181540:1.000000 
396  176814:1.000000 
397  118759:1.000000 213294:1.000000 
398  203314:1.000000 224808:1.000000 
399  102718:1.000000 
400  217544:1.000000 
401  257974:1.000000 
402  54511:1.000000 181540:1.000000 
403  118759:1.000000 213294:1.000000 
404  203314:1.000000 224808:1.000000 
405  167751:1.000000 253544:1.000000 
406  217544:1.000000 
407  257974:1.000000 
408  54511:1.000000 181540:1.000000 
409  203314:1.000000 224808:1.000000 
410  217544:1.000000 
411  257974:1.000000 
412  23966:1.000000 102718:1.000000 
413  54511:1.000000 181540:1.000000 
414  74001:1.000000 
415  203314:1.000000 224808:1.000000 
416  217544:1.000000 
417  257974:1.000000 
418  54511:1.000000 181540:1.000000 
419  74001:1.000000 
420  102718:1.000000 
421  203314:1.000000 224808:1.000000 
422  217544:1.000000 
423  257974:1.000000 
424  54511:1.000000 181540:1.000000 
425  74001:1.000000 
426  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
427  217544:1.000000 
428  257974:1.000000 
429  54511:1.000000 181540:1.000000 
430  74001:1.000000 
431  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
432  111236:2.000000 
433  102718:1.000000 
434  217544:1.000000 
435  257974:1.000000 
436  54511:1.000000 181540:1.000000 
437  74001:1.000000 
438  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
439  111236:2.000000 
440  167751:1.000000 253544:1.000000 
441  217544:1.000000 
442  257974:1.000000 
443  54511:1.000000 181540:1.000000 
444  74001:1.000000 
445  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
446  111236:2.000000 
447  23966:1.000000 102718:1.000000 
448  111236:1.000000 
449  257974:1.000000 
450  54511:1.000000 181540:1.000000 
451  74001:1.000000 
452  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
453  111236:2.000000 
454  111236:1.000000 
455  102718:1.000000 
456  91306:1.000000 
457  54511:1.000000 181540:1.000000 
458  74001:1.000000 
459  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
460  111236:2.000000 
461  111236:1.000000 
462  91306:1.000000 
463  74001:1.000000 
464  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
465  111236:2.000000 
466  111236:1.000000 
467  91306:1.000000 
468  74001:1.000000 
469  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
470  111236:2.000000 
471  111236:1.000000 
472  91306:1.000000 
473  72207:1.000000 139779:1.000000 
474  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
475  102718:1.000000 
476  111236:2.000000 
477  111236:1.000000 
478  91306:1.000000 
479  72207:1.000000 139779:1.000000 
480  7557:1.000000 23665:1.000000 160342:1.000000 255555:1.000000 
481  111236:2.000000 
482  167751:1.000000 253544:1.000000 
483  111236:1.000000 
484  91306:1.000000 
485  72207:1.000000 139779:1.000000 
486  111236:2.000000 
487  111236:1.000000 
488  23966:1.000000 102718:1.000000 
489  91306:1.000000 
490  72207:1.000000 139779:1.000000 
491  111236:1.000000 
492  91306:1.000000 
493  72207:1.000000 139779:1.000000 
494  86173:1.000000 
495  72207:1.000000 
496  102718:1.000000 
497  111236:1.000000 
498  91306:1.000000 
499  72207:1.000000 139779:1.000000 
500  86173:1.000000 
501  72207:1.000000 
502  91306:1.000000 
503  72207:1.000000 139779:1.000000 
504  86173:1.000000 
505  72207:1.000000 
506  72207:1.000000 139779:1.000000 
507  86173:1.000000 
508  72207:1.000000 
509  72207:1.000000 139779:1.000000 
510  86173:1.000000 
511  72207:1.000000 
512  102718:1.000000 
513  30582:1.000000 213294:1.000000 234467:1.000000 
514  72207:1.000000 139779:1.000000 
515  86173:1.000000 
516  72207:1.000000 
517  30582:1.000000 213294:1.000000 234467:1.000000 
518  4909:1.000000 
519  72207:1.000000 139779:1.000000 
520  86173:1.000000 
521  111236:1.000000 
522  72207:1.000000 
523  30582:1.000000 213294:1.000000 234467:1.000000 
524  4909:1.000000 
525  86173:1.000000 
526  72207:1.000000 
527  30582:1.000000 213294:1.000000 234467:1.000000 
528  4909:1.000000 
529  86173:1.000000 
530  72207:1.000000 
531  102718:1.000000 
532  30582:1.000000 213294:1.000000 234467:1.000000 
533  4909:1.000000 
534  86173:1.000000 
535  72207:1.000000 
536  30582:1.000000 213294:1.000000 234467:1.000000 
537  4909:1.000000 
538  72207:1.000000 
539  30582:1.000000 213294:1.000000 234467:1.000000 
540  167751:1.000000 253544:1.000000 
541  4909:1.000000 
542  30582:1.000000 213294:1.000000 234467:1.000000 
543  4909:1.000000 
544  30582:1.000000 213294:1.000000 234467:1.000000 
545  4909:1.000000 
546  30582:1.000000 213294:1.000000 234467:1.000000 
547  4909:1.000000 
548  23966:1.000000 102718:1.000000 
549  30582:1.000000 213294:1.000000 234467:1.000000 
550  4909:1.000000 
551  111236:1.000000 195872:1.000000 
552  142329:1.000000 239675:1.000000 
553  102718:1.000000 
554  111236:1.000000 195872:1.000000 
555  142329:1.000000 239675:1.000000 
556  111236:1.000000 195872:1.000000 
557  142329:1.000000 239675:1.000000 
558  111236:1.000000 195872:1.000000 
559  142329:1.000000 239675:1.000000 
560  111236:1.000000 195872:1.000000 
561  142329:1.000000 239675:1.000000 
562  165939:1.000000 
563  227121:1.000000 
564  102718:1.000000 
565  111236:1.000000 195872:1.000000 
566  142329:1.000000 239675:1.000000 
567  165939:1.000000 
568  227121:1.000000 
569  111236:1.000000 195872:1.000000 
570  142329:1.000000 239675:1.000000 
571  167751:1.000000 253544:1.000000 
572  165939:1.000000 
573  227121:1.000000 
574  111236:1.000000 195872:1.000000 
575  142329:1.000000 239675:1.000000 
576  165939:1.000000 
577  227121:1.000000 
578  23966:1.000000 102718:1.000000 
579  111236:1.000000 195872:1.000000 
580  142329:1.000000 239675:1.000000 
581  165939:1.000000 
582  227121:1.000000 
583  111236:1.000000 195872:1.000000 
584  142329:1.000000 239675:1.000000 
585  165939:1.000000 
586  102718:1.000000 
587  227121:1.000000 
588  142329:1.000000 239675:1.000000 
589  165939:1.000000 
590  227121:1.000000 
591  240732:1.000000 
592  219056:1.000000 
593  165939:1.000000 
594  227121:1.000000 
595  240732:1.000000 
596  219056:1.000000 
597  165939:1.000000 
598  227121:1.000000 
599  102718:1.000000 
600  240732:1.000000 
601  219056:1.000000 
602  165939:1.000000 
603  227121:1.000000 
604  240732:1.000000 
605  219056:1.000000 
606  167751:1.000000 253544:1.000000 
607  240732:1.000000 
608  219056:1.000000 
609  5934:1.000000 165939:1.000000 
610  240732:1.000000 
611  219056:1.000000 
612  23966:1.000000 102718:1.000000 
613  5934:1.000000 165939:1.000000 
614  240732:1.000000 
615  219056:1.000000 
616  5934:1.000000 165939:1.000000 
617  102718:1.000000 
618  240732:1.000000 
619  219056:1.000000 
620  5934:1.000000 165939:1.000000 
621  240732:1.000000 
622  219056:1.000000 
623  5934:1.000000 165939:1.000000 
624  240732:1.000000 
625  219056:1.000000 
626  5934:1.000000 165939:1.000000 
627  219056:1.000000 
628  102718:1.000000 
629  5934:1.000000 165939:1.000000 
630  257974:1.000000 
631  5934:1.000000 165939:1.000000 
632  257974:1.000000 
633  31200:1.000000 
634  5934:1.000000 165939:1.000000 
635  257974:1.000000 
636  31200:1.000000 
637  222676:1.000000 
638  5934:1.000000 165939:1.000000 
639  257714:1.000000 
640  257974:1.000000 
641  31200:1.000000 
642  222676:1.000000 
643  257974:1.000000 
644  31200:1.000000 
645  222676:1.000000 
646  257974:1.000000 
647  31200:1.000000 
648  222676:1.000000 
649  257974:1.000000 
650  31200:1.000000 
651  222676:1.000000 
652  257714:1.000000 
653  111236:1.000000 
